x_m,y_m,w_tr_right_m,w_tr_left_m,psi_rad,kappa_radpm,vx_mps
4.963134,0.117103,0.563795,1.133905,0.240121,0.415828,4.849751
5.212240,0.192372,0.538906,1.065294,0.357272,0.485422,4.542908
5.453163,0.300026,0.520504,0.989396,0.485508,0.488531,4.224484
5.681833,0.440145,0.462111,0.865789,0.621044,0.526338,3.905374
5.891418,0.613592,0.381935,0.712165,0.772905,0.596960,3.595382
6.072022,0.820704,0.341564,0.600236,0.949773,0.695563,3.303414
6.211868,1.061489,0.370303,0.548597,1.161806,0.845513,3.035643
6.292739,1.329936,0.463486,0.539114,1.399790,0.861403,2.802846
6.307506,1.615292,0.582714,0.562386,1.671761,1.049397,2.615669
6.234727,1.902562,0.700353,0.623547,1.990897,1.159280,2.487179
6.066231,2.155428,0.801504,0.714196,2.327321,1.143521,2.425314
5.824596,2.337088,0.876271,0.825329,2.623226,0.892436,2.413599
5.558769,2.444882,0.849267,0.868133,2.824813,0.510961,2.430833
5.297876,2.509756,0.801394,0.898606,2.935558,0.292039,2.460082
5.043168,2.552643,0.759359,0.940641,3.000976,0.207870,2.487179
4.792655,2.581271,0.718260,0.982140,3.048263,0.165142,2.503284
4.545544,2.599222,0.682270,1.027130,3.084397,0.124987,2.516361
4.300570,2.609447,0.691472,1.108328,3.112552,0.103825,2.537790
4.056420,2.613430,0.650896,1.111104,3.135788,0.086191,2.578453
3.812541,2.612280,0.621871,1.114029,-3.131088,0.047412,2.651860
3.568428,2.608304,0.639826,1.160174,-3.121575,0.030487,2.782010
3.323726,2.602493,0.638064,1.161936,-3.115394,0.020006,2.995581
3.077897,2.595449,0.647423,1.152577,-3.111293,0.013349,3.329289
2.830438,2.587542,0.666468,1.133532,-3.108376,0.010234,3.858730
2.581303,2.578948,0.684195,1.100205,-3.105211,0.015134,4.550691
2.330692,2.569353,0.673480,1.026520,-3.102684,0.005099,5.139248
2.079502,2.559413,0.704830,0.974870,-3.103277,-0.009823,6.025450
1.828684,2.550109,0.680979,0.873121,-3.104657,-0.001163,6.994491
1.578369,2.540896,0.616330,0.749570,-3.104749,0.000432,7.699451
1.328377,2.531667,0.583870,0.676330,-3.105168,-0.003783,8.132891
1.078669,2.522686,0.576316,0.646084,-3.106574,-0.007479,8.368637
0.829255,2.514182,0.627977,0.699923,-3.108904,-0.011196,8.480015
0.580147,2.506384,0.697363,0.795137,-3.112183,-0.015123,8.545178
0.331364,2.499534,0.683483,0.824817,-3.116504,-0.019612,8.661985
0.082887,2.493906,0.700948,0.906552,-3.122124,-0.025593,8.677714
-0.165550,2.489859,0.712840,0.994660,-3.128173,-0.023067,8.563303
-0.414230,2.487234,0.727750,1.072250,-3.132956,-0.015402,8.544097
-0.663175,2.485561,0.695049,1.095551,-3.136356,-0.011919,8.560925
-0.912345,2.484626,0.626099,1.073901,-3.138783,-0.007561,8.594794
-1.161745,2.484160,0.609269,1.090731,-3.139915,-0.001526,8.636720
-1.411399,2.483789,0.600824,1.099176,-3.139437,0.005352,8.677714
-1.661328,2.483083,0.587632,1.097668,-3.137274,0.011948,8.710472
-1.911477,2.481630,0.539588,1.060412,-3.134129,0.013200,8.734356
