x_m,y_m
0.043460,1.379207
0.093460,1.379207
0.143460,1.379207
0.193460,1.379207
0.243460,1.379207
0.293460,1.379207
0.343460,1.379207
0.393460,1.379207
0.443460,1.379207
0.493460,1.379207
0.543460,1.379207
0.593460,1.379207
0.643460,1.329207
0.693460,1.329207
0.743460,1.329207
0.793460,1.329207
0.843460,1.329207
0.893460,1.329207
0.943460,1.329207
0.993460,1.329207
1.043460,1.329207
1.093460,1.329207
1.143460,1.329207
1.193460,1.329207
1.243460,1.329207
1.293460,1.329207
1.343460,1.329207
1.393460,1.329207
1.443460,1.329207
1.493460,1.329207
1.543460,1.329207
1.593460,1.329207
1.643460,1.329207
1.693460,1.329207
1.743460,1.329207
1.793460,1.329207
1.843460,1.329207
1.893460,1.329207
1.943460,1.329207
1.993460,1.329207
2.043460,1.329207
2.093460,1.329207
2.143460,1.329207
2.193460,1.329207
2.243460,1.279207
2.293460,1.279207
2.343460,1.279207
2.393460,1.279207
2.443460,1.279207
2.493460,1.279207
2.543460,1.279207
2.593460,1.279207
2.643460,1.279207
2.693460,1.279207
2.743460,1.279207
2.793460,1.279207
2.843460,1.279207
2.893460,1.279207
2.943460,1.279207
2.993460,1.279207
3.043460,1.279207
3.093460,1.279207
3.143460,1.279207
3.193460,1.279207
3.243460,1.279207
3.293460,1.279207
3.343460,1.279207
3.393460,1.229207
3.443460,1.229207
3.493460,1.229207
3.543460,1.229207
3.593460,1.229207
3.643460,1.229207
3.693460,1.229207
3.743460,1.229207
3.793460,1.229207
3.843460,1.229207
3.893460,1.229207
3.943460,1.229207
3.993460,1.229207
4.043460,1.229207
4.093460,1.229207
4.143460,1.229207
4.193460,1.229207
4.243460,1.179207
4.293460,1.179207
4.343460,1.179207
4.393460,1.179207
4.443460,1.179207
4.493460,1.179207
4.543460,1.179207
4.593460,1.179207
4.643460,1.179207
4.693460,1.179207
4.743460,1.179207
4.793460,1.179207
4.843460,1.179207
4.893460,1.179207
4.943460,1.179207
4.993460,1.129207
5.043460,1.129207
5.093460,1.129207
5.143460,1.129207
5.193460,1.129207
5.243460,1.129207
5.293460,1.129207
5.343460,1.129207
5.393460,1.129207
5.443460,1.129207
5.493460,1.129207
5.543460,1.129207
5.593460,1.129207
5.643460,1.079207
5.693460,1.079207
5.743460,1.079207
5.793460,1.079207
5.843460,1.079207
5.893460,1.079207
5.943460,1.079207
5.993460,1.079207
6.043460,1.079207
6.093460,1.079207
6.143460,1.079207
6.193460,1.079207
6.243460,1.079207
6.293460,1.079207
6.343460,1.029207
6.393460,1.029207
6.443460,1.029207
6.493460,1.029207
6.543460,1.029207
6.593460,1.029207
6.643460,1.029207
6.693460,1.029207
6.743460,1.029207
6.793460,1.029207
6.843460,1.029207
6.893460,0.979207
6.943460,0.979207
6.993460,0.979207
7.043460,0.979207
7.093460,0.979207
7.143460,0.979207
7.193460,0.979207
7.243460,0.979207
7.293460,0.979207
7.343460,0.979207
7.393460,0.979207
7.443460,0.929207
7.493460,0.929207
7.543460,0.929207
7.593460,0.929207
7.643460,0.929207
7.693460,0.929207
7.743460,0.929207
7.793460,0.929207
7.843460,0.929207
7.893460,0.929207
7.943460,0.879207
7.993460,0.879207
8.043460,0.879207
8.093460,0.879207
8.143460,0.879207
8.193460,0.879207
8.243460,0.879207
8.293460,0.879207
8.343460,0.879207
8.393460,0.829207
8.443460,0.829207
8.493460,0.829207
8.543460,0.829207
8.593460,0.829207
8.643460,0.829207
8.693460,0.829207
8.743460,0.829207
8.793460,0.829207
8.843460,0.829207
8.893460,0.779207
8.943460,0.779207
8.993460,0.779207
9.043460,0.779207
9.093460,0.779207
9.143460,0.779207
9.193460,0.779207
9.243460,0.779207
9.293460,0.729207
9.343460,0.729207
9.393460,0.729207
9.443460,0.729207
9.493460,0.729207
9.543460,0.729207
9.593460,0.729207
9.643460,0.729207
9.693460,0.679207
9.743460,0.679207
9.793460,0.679207
9.843460,0.679207
9.893460,0.679207
9.943460,0.679207
9.993460,0.679207
10.043460,0.679207
10.093460,0.629207
10.143460,0.629207
10.193460,0.629207
10.243460,0.629207
10.293460,0.629207
10.343460,0.629207
10.393460,0.629207
10.443460,0.629207
10.493460,0.579207
10.543460,0.579207
10.593460,0.579207
10.643460,0.579207
10.693460,0.579207
10.743460,0.579207
10.793460,0.579207
10.843460,0.529207
10.893460,0.529207
10.943460,0.529207
10.993460,0.529207
11.043460,0.529207
11.093460,0.529207
11.143460,0.529207
11.193460,0.479207
11.243460,0.479207
11.293460,0.479207
11.343460,0.479207
11.393460,0.479207
11.443460,0.429207
11.493460,0.429207
11.543460,0.429207
11.593460,0.429207
11.643460,0.379207
11.693460,0.379207
11.743460,0.379207
11.793460,0.329207
11.843460,0.329207
11.893460,0.279207
11.943460,0.279207
11.993460,0.279207
12.043460,0.229207
12.093460,0.229207
12.143460,0.179207
12.193460,0.179207
12.243460,0.129207
12.293460,0.079207
12.343460,0.079207
12.393460,0.029207
12.443460,0.029207
12.493460,-0.020793
12.543460,-0.070793
12.593460,-0.120793
12.643460,-0.120793
12.693460,-0.170793
12.743460,-0.220793
12.793460,-0.270793
12.843460,-0.320793
12.893460,-0.370793
12.943460,-0.420793
12.993460,-0.470793
13.043460,-0.520793
13.043460,-0.570793
13.093460,-0.620793
13.143460,-0.670793
13.193460,-0.720793
13.193460,-0.770793
13.243460,-0.820793
13.293460,-0.870793
13.293460,-0.920793
13.343460,-0.970793
13.343460,-1.020793
13.393460,-1.070793
13.393460,-1.120793
13.443460,-1.170793
13.443460,-1.220793
13.493460,-1.270793
13.493460,-1.320793
13.493460,-1.370793
13.543460,-1.420793
13.543460,-1.470793
13.593460,-1.520793
13.593460,-1.570793
13.593460,-1.620793
13.643460,-1.670793
13.643460,-1.720793
13.643460,-1.770793
13.643460,-1.820793
13.693460,-1.870793
13.693460,-1.920793
13.693460,-1.970793
13.693460,-2.020793
13.743460,-2.070793
13.743460,-2.120793
13.743460,-2.170793
13.743460,-2.220793
13.743460,-2.270793
13.743460,-2.320793
13.743460,-2.370793
13.793460,-2.420793
13.793460,-2.470793
13.793460,-2.520793
13.793460,-2.570793
13.793460,-2.620793
13.793460,-2.670793
13.793460,-2.720793
13.793460,-2.770793
13.793460,-2.820793
13.793460,-2.870793
13.793460,-2.920793
13.793460,-2.970793
13.793460,-3.020793
13.793460,-3.070793
13.793460,-3.120793
13.793460,-3.170793
13.793460,-3.220793
13.793460,-3.270793
13.793460,-3.320793
13.793460,-3.370793
13.793460,-3.420793
13.793460,-3.470793
13.793460,-3.520793
13.743460,-3.570793
13.743460,-3.620793
13.743460,-3.670793
13.743460,-3.720793
13.743460,-3.770793
13.743460,-3.820793
13.743460,-3.870793
13.693460,-3.920793
13.693460,-3.970793
13.693460,-4.020793
13.693460,-4.070793
13.693460,-4.120793
13.643460,-4.170793
13.643460,-4.220793
13.643460,-4.270793
13.643460,-4.320793
13.593460,-4.370793
13.593460,-4.420793
13.593460,-4.470793
13.543460,-4.520793
13.543460,-4.570793
13.543460,-4.620793
13.543460,-4.670793
13.493460,-4.720793
13.493460,-4.770793
13.443460,-4.820793
13.443460,-4.870793
13.443460,-4.920793
13.393460,-4.970793
13.393460,-5.020793
13.343460,-5.070793
13.343460,-5.120793
13.343460,-5.170793
13.293460,-5.220793
13.293460,-5.270793
13.243460,-5.320793
13.243460,-5.370793
13.193460,-5.420793
13.193460,-5.470793
13.143460,-5.520793
13.093460,-5.570793
13.093460,-5.620793
13.043460,-5.670793
13.043460,-5.720793
12.993460,-5.770793
12.943460,-5.820793
12.893460,-5.870793
12.893460,-5.920793
12.843460,-5.970793
12.793460,-6.020793
12.743460,-6.070793
12.693460,-6.120793
12.643460,-6.170793
12.593460,-6.220793
12.543460,-6.270793
12.493460,-6.320793
12.443460,-6.370793
12.393460,-6.420793
12.343460,-6.470793
12.293460,-6.470793
12.243460,-6.520793
12.193460,-6.570793
12.143460,-6.570793
12.093460,-6.620793
12.043460,-6.620793
11.993460,-6.670793
11.943460,-6.670793
11.893460,-6.720793
11.843460,-6.720793
11.793460,-6.720793
11.743460,-6.720793
11.693460,-6.770793
11.643460,-6.770793
11.593460,-6.770793
11.543460,-6.770793
11.493460,-6.770793
11.443460,-6.820793
11.393460,-6.820793
11.343460,-6.820793
11.293460,-6.820793
11.243460,-6.820793
11.193460,-6.870793
11.143460,-6.870793
11.093460,-6.870793
11.043460,-6.870793
10.993460,-6.870793
10.943460,-6.920793
10.893460,-6.920793
10.843460,-6.920793
10.793460,-6.920793
10.743460,-6.920793
10.693460,-6.970793
10.643460,-6.970793
10.593460,-6.970793
10.543460,-6.970793
10.493460,-6.970793
10.443460,-7.020793
10.393460,-7.020793
10.343460,-7.020793
10.293460,-7.020793
10.243460,-7.020793
10.193460,-7.020793
10.143460,-7.070793
10.093460,-7.070793
10.043460,-7.070793
9.993460,-7.070793
9.943460,-7.070793
9.893460,-7.070793
9.843460,-7.120793
9.793460,-7.120793
9.743460,-7.120793
9.693460,-7.120793
9.643460,-7.120793
9.593460,-7.120793
9.543460,-7.170793
9.493460,-7.170793
9.443460,-7.170793
9.393460,-7.170793
9.343460,-7.170793
9.293460,-7.170793
9.243460,-7.220793
9.193460,-7.220793
9.143460,-7.220793
9.093460,-7.220793
9.043460,-7.220793
8.993460,-7.220793
8.943460,-7.220793
8.893460,-7.270793
8.843460,-7.270793
8.793460,-7.270793
8.743460,-7.270793
8.693460,-7.270793
8.643460,-7.270793
8.593460,-7.270793
8.543460,-7.320793
8.493460,-7.320793
8.443460,-7.320793
8.393460,-7.320793
8.343460,-7.320793
8.293460,-7.320793
8.243460,-7.320793
8.193460,-7.320793
8.143460,-7.320793
8.093460,-7.370793
8.043460,-7.370793
7.993460,-7.370793
7.943460,-7.370793
7.893460,-7.370793
7.843460,-7.370793
7.793460,-7.370793
7.743460,-7.370793
7.693460,-7.370793
7.643460,-7.420793
7.593460,-7.420793
7.543460,-7.420793
7.493460,-7.420793
7.443460,-7.420793
7.393460,-7.420793
7.343460,-7.420793
7.293460,-7.420793
7.243460,-7.420793
7.193460,-7.420793
7.143460,-7.420793
7.093460,-7.420793
7.043460,-7.470793
6.993460,-7.470793
6.943460,-7.470793
6.893460,-7.470793
6.843460,-7.470793
6.793460,-7.470793
6.743460,-7.470793
6.693460,-7.470793
6.643460,-7.470793
6.593460,-7.470793
6.543460,-7.470793
6.493460,-7.470793
6.443460,-7.470793
6.393460,-7.470793
6.343460,-7.520793
6.293460,-7.520793
6.243460,-7.520793
6.193460,-7.520793
6.143460,-7.520793
6.093460,-7.520793
6.043460,-7.520793
5.993460,-7.520793
5.943460,-7.520793
5.893460,-7.520793
5.843460,-7.520793
5.793460,-7.520793
5.743460,-7.520793
5.693460,-7.520793
5.643460,-7.520793
5.593460,-7.520793
5.543460,-7.520793
5.493460,-7.520793
5.443460,-7.570793
5.393460,-7.570793
5.343460,-7.570793
5.293460,-7.570793
5.243460,-7.570793
5.193460,-7.570793
5.143460,-7.570793
5.093460,-7.570793
5.043460,-7.570793
4.993460,-7.570793
4.943460,-7.570793
4.893460,-7.570793
4.843460,-7.570793
4.793460,-7.570793
4.743460,-7.570793
4.693460,-7.570793
4.643460,-7.570793
4.593460,-7.570793
4.543460,-7.570793
4.493460,-7.570793
4.443460,-7.570793
4.393460,-7.570793
4.343460,-7.570793
4.293460,-7.570793
4.243460,-7.620793
4.193460,-7.620793
4.143460,-7.620793
4.093460,-7.620793
4.043460,-7.620793
3.993460,-7.620793
3.943460,-7.620793
3.893460,-7.620793
3.843460,-7.620793
3.793460,-7.620793
3.743460,-7.620793
3.693460,-7.620793
3.643460,-7.620793
3.593460,-7.620793
3.543460,-7.620793
3.493460,-7.620793
3.443460,-7.620793
3.393460,-7.620793
3.343460,-7.620793
