x_m,y_m,w_tr_right_m,w_tr_left_m
-6.945583,-4.920793,1.4500,1.4500
-6.944335,-4.970793,1.4500,1.4500
-6.943060,-5.020793,1.4500,1.4500
-6.941762,-5.070793,1.4500,1.4500
-6.940442,-5.120793,1.4500,1.4500
-6.939103,-5.170793,1.4492,1.4492
-6.937749,-5.220793,1.4394,1.4394
-6.936383,-5.270793,1.4295,1.4295
-6.935006,-5.320793,1.4197,1.4197
-6.933622,-5.370793,1.4098,1.4098
-6.932235,-5.420793,1.4000,1.4000
-6.930845,-5.470793,1.4000,1.4000
-6.929457,-5.520793,1.4000,1.4000
-6.928074,-5.570793,1.4000,1.4000
-6.926697,-5.620793,1.4000,1.4000
-6.925331,-5.670793,1.4000,1.4000
-6.923977,-5.720793,1.4000,1.4000
-6.922638,-5.770793,1.4000,1.4000
-6.921318,-5.820793,1.4000,1.4000
-6.920019,-5.870793,1.4000,1.4000
-6.919615,-5.920793,1.4000,1.4000
-6.919125,-5.970793,1.4000,1.4000
-6.918557,-6.020793,1.4000,1.4000
-6.917915,-6.070793,1.4000,1.4000
-6.917205,-6.120793,1.4000,1.4000
-6.916433,-6.170793,1.4000,1.4000
-6.915605,-6.220793,1.4000,1.4000
-6.914726,-6.270793,1.4000,1.4000
-6.913801,-6.320793,1.4000,1.4000
-6.912837,-6.370793,1.4000,1.4000
-6.911840,-6.420793,1.4000,1.4000
-6.910814,-6.470793,1.4000,1.4000
-6.909765,-6.520793,1.4000,1.4000
-6.908699,-6.570793,1.3992,1.3992
-6.907622,-6.620793,1.3894,1.3894
-6.906540,-6.670793,1.3795,1.3795
-6.905457,-6.720793,1.4000,1.4000
-6.904381,-6.770793,1.4000,1.4000
-6.903315,-6.820793,1.4000,1.4000
-6.902266,-6.870793,1.4000,1.4000
-6.901240,-6.920793,1.4000,1.4000
-6.900242,-6.970793,1.4000,1.4000
-6.899279,-7.020793,1.4000,1.4000
-6.898354,-7.070793,1.4000,1.4000
-6.897475,-7.120793,1.4000,1.4000
-6.896647,-7.170793,1.4000,1.4000
-6.895875,-7.220793,1.4000,1.4000
-6.895165,-7.270793,1.4000,1.4000
-6.894523,-7.320793,1.4000,1.4000
-6.893955,-7.370793,1.4000,1.4000
-6.893465,-7.420793,1.4000,1.4000
-6.893931,-7.470793,1.4000,1.4000
-6.893390,-7.520793,1.4000,1.4000
-6.892720,-7.570793,1.4000,1.4000
-6.891926,-7.620793,1.4000,1.4000
-6.891013,-7.670793,1.4000,1.4000
-6.889987,-7.720793,1.4000,1.4000
-6.888853,-7.770793,1.3992,1.3992
-6.887618,-7.820793,1.3894,1.3894
-6.886287,-7.870793,1.3795,1.3795
-6.884866,-7.920793,1.3697,1.3697
-6.883359,-7.970793,1.3598,1.3598
-6.881774,-8.020793,1.3500,1.3500
-6.880116,-8.070793,1.3500,1.3500
-6.878389,-8.120793,1.3500,1.3500
-6.876600,-8.170793,1.3500,1.3500
-6.874755,-8.220793,1.3500,1.3500
-6.872859,-8.270793,1.3500,1.3500
-6.870918,-8.320793,1.3500,1.3500
-6.868938,-8.370793,1.3500,1.3500
-6.866923,-8.420793,1.3500,1.3500
-6.864880,-8.470793,1.3500,1.3500
-6.862815,-8.520793,1.3500,1.3500
-6.860733,-8.570793,1.3500,1.3500
-6.858639,-8.620793,1.3500,1.3500
-6.856540,-8.670793,1.3500,1.3500
-6.854441,-8.720793,1.4000,1.4000
-6.852347,-8.770793,1.4000,1.4000
-6.850265,-8.820793,1.4000,1.4000
-6.848199,-8.870793,1.4000,1.4000
-6.846157,-8.920793,1.4000,1.4000
-6.844142,-8.970793,1.3992,1.3992
-6.842161,-9.020793,1.3894,1.3894
-6.840220,-9.070793,1.3795,1.3795
-6.839195,-9.120793,1.3697,1.3697
-6.838108,-9.170793,1.3598,1.3598
-6.836969,-9.220793,1.3500,1.3500
-6.835787,-9.270793,1.3500,1.3500
-6.834569,-9.320793,1.3500,1.3500
-6.833324,-9.370793,1.3500,1.3500
-6.832061,-9.420793,1.3500,1.3500
-6.830789,-9.470793,1.3500,1.3500
-6.829514,-9.520793,1.3500,1.3500
-6.828247,-9.570793,1.3500,1.3500
-6.826995,-9.620793,1.3500,1.3500
-6.825768,-9.670793,1.3500,1.3500
-6.824572,-9.720793,1.3500,1.3500
-6.823418,-9.770793,1.3500,1.3500
-6.822313,-9.820793,1.3500,1.3500
-6.821266,-9.870793,1.3500,1.3500
-6.820286,-9.920793,1.3500,1.3500
-6.818396,-9.970793,1.3500,1.3500
-6.816471,-10.020793,1.3492,1.3492
-6.814519,-10.070793,1.3394,1.3394
-6.813414,-10.120793,1.3295,1.3295
-6.812181,-10.170793,1.3197,1.3197
-6.810827,-10.220793,1.3098,1.3098
-6.809362,-10.270793,1.3000,1.3000
-6.807794,-10.320793,1.3000,1.3000
-6.806132,-10.370793,1.3500,1.3500
-6.804383,-10.420793,1.3500,1.3500
-6.802557,-10.470793,1.3500,1.3500
-6.800661,-10.520793,1.3500,1.3500
-6.798705,-10.570793,1.3500,1.3500
-6.796696,-10.620793,1.3500,1.3500
-6.794644,-10.670793,1.3500,1.3500
-6.792556,-10.720793,1.3500,1.3500
-6.790441,-10.770793,1.3500,1.3500
-6.788309,-10.820793,1.3500,1.3500
-6.786166,-10.870793,1.3500,1.3500
-6.784022,-10.920793,1.3500,1.3500
-6.781885,-10.970793,1.3500,1.3500
-6.779763,-11.020793,1.3500,1.3500
-6.777665,-11.070793,1.3492,1.3492
-6.776471,-11.120793,1.3394,1.3394
-6.775205,-11.170793,1.3295,1.3295
-6.773880,-11.220793,1.3197,1.3197
-6.772507,-11.270793,1.3098,1.3098
-6.771098,-11.320793,1.3000,1.3000
-6.769663,-11.370793,1.3000,1.3000
-6.768214,-11.420793,1.3000,1.3000
-6.766762,-11.470793,1.3000,1.3000
-6.764334,-11.520793,1.3000,1.3000
-6.761808,-11.570793,1.3000,1.3000
-6.759194,-11.620793,1.3000,1.3000
-6.756499,-11.670793,1.3500,1.3500
-6.753732,-11.720793,1.3500,1.3500
-6.750902,-11.770793,1.3500,1.3500
-6.748016,-11.820793,1.3500,1.3500
-6.745084,-11.870793,1.3500,1.3500
-6.742114,-11.920793,1.3500,1.3500
-6.739114,-11.970793,1.3500,1.3500
-6.736093,-12.020793,1.3500,1.3500
-6.733059,-12.070793,1.3500,1.3500
-6.730021,-12.120793,1.3492,1.3492
-6.726987,-12.170793,1.3394,1.3394
-6.723966,-12.220793,1.3295,1.3295
-6.720966,-12.270793,1.3197,1.3197
-6.717996,-12.320793,1.3098,1.3098
-6.715064,-12.370793,1.3000,1.3000
-6.712178,-12.420793,1.3000,1.3000
-6.710218,-12.470793,1.3000,1.3000
-6.708210,-12.520793,1.3000,1.3000
-6.706165,-12.570793,1.3500,1.3500
-6.704094,-12.620793,1.3500,1.3500
-6.702010,-12.670793,1.3500,1.3500
-6.699922,-12.720793,1.3500,1.3500
-6.697843,-12.770793,1.3500,1.3500
-6.695784,-12.820793,1.3500,1.3500
-6.693756,-12.870793,1.3500,1.3500
-6.691770,-12.920793,1.3500,1.3500
-6.689838,-12.970793,1.3500,1.3500
-6.687971,-13.020793,1.3500,1.3500
-6.686180,-13.070793,1.3500,1.3500
-6.684477,-13.120793,1.3492,1.3492
-6.681888,-13.170793,1.3394,1.3394
-6.679292,-13.220793,1.3295,1.3295
-6.676697,-13.270793,1.3197,1.3197
-6.674113,-13.320793,1.3098,1.3098
-6.671546,-13.370793,1.3000,1.3000
-6.669007,-13.420793,1.3000,1.3000
-6.666502,-13.470793,1.3000,1.3000
-6.664042,-13.520793,1.3000,1.3000
-6.661634,-13.570793,1.3000,1.3000
-6.659286,-13.620793,1.3000,1.3000
-6.657008,-13.670793,1.3000,1.3000
-6.654807,-13.720793,1.3500,1.3500
-6.652693,-13.770793,1.3500,1.3500
-6.650673,-13.820793,1.3500,1.3500
-6.648756,-13.870793,1.3500,1.3500
-6.647821,-13.920793,1.3500,1.3500
-6.646894,-13.970793,1.3500,1.3500
-6.645987,-14.020793,1.3500,1.3500
-6.645112,-14.070793,1.3500,1.3500
-6.644278,-14.120793,1.3492,1.3492
-6.642514,-14.170793,1.3394,1.3394
-6.640697,-14.220793,1.3295,1.3295
-6.638837,-14.270793,1.3197,1.3197
-6.636941,-14.320793,1.3098,1.3098
-6.635019,-14.370793,1.3000,1.3000
-6.633078,-14.420793,1.3000,1.3000
-6.631127,-14.470793,1.3000,1.3000
-6.629175,-14.520793,1.3000,1.3000
-6.627230,-14.570793,1.3000,1.3000
-6.625301,-14.620793,1.3000,1.3000
-6.623395,-14.670793,1.3000,1.3000
-6.621522,-14.720793,1.3000,1.3000
-6.619690,-14.770793,1.3000,1.3000
-6.617907,-14.820793,1.3000,1.3000
-6.616183,-14.870793,1.3000,1.3000
-6.614524,-14.920793,1.3000,1.3000
-6.612941,-14.970793,1.3000,1.3000
-6.612311,-15.020793,1.3000,1.3000
-6.611661,-15.070793,1.2992,1.2992
-6.611003,-15.120793,1.2894,1.2894
-6.609362,-15.170793,1.2795,1.2795
-6.607619,-15.220793,1.2697,1.2697
-6.605782,-15.270793,1.3098,1.3098
-6.603858,-15.320793,1.3000,1.3000
-6.601856,-15.370793,1.3000,1.3000
-6.599785,-15.420793,1.3000,1.3000
-6.597654,-15.470793,1.3000,1.3000
-6.595470,-15.520793,1.3000,1.3000
-6.593243,-15.570793,1.3000,1.3000
-6.590980,-15.620793,1.3000,1.3000
-6.588690,-15.670793,1.3000,1.3000
-6.586383,-15.720793,1.3000,1.3000
-6.584065,-15.770793,1.3000,1.3000
-6.581745,-15.820793,1.3000,1.3000
-6.579433,-15.870793,1.3000,1.3000
-6.577137,-15.920793,1.3000,1.3000
-6.575734,-15.970793,1.3000,1.3000
-6.574252,-16.020793,1.3000,1.3000
-6.572703,-16.070793,1.2992,1.2992
-6.571097,-16.120793,1.2894,1.2894
-6.569446,-16.170793,1.2795,1.2795
-6.567761,-16.220793,1.2697,1.2697
-6.566054,-16.270793,1.2598,1.2598
-6.564335,-16.320793,1.2500,1.2500
-6.562616,-16.370793,1.2500,1.2500
-6.560908,-16.420793,1.2500,1.2500
-6.559224,-16.470793,1.2500,1.2500
-6.556588,-16.520793,1.2500,1.2500
-6.553880,-16.570793,1.3000,1.3000
-6.551109,-16.620793,1.3000,1.3000
-6.548283,-16.670793,1.3000,1.3000
-6.545410,-16.720793,1.3000,1.3000
-6.542499,-16.770793,1.3000,1.3000
-6.539559,-16.820793,1.3000,1.3000
-6.536597,-16.870793,1.3000,1.3000
-6.533622,-16.920793,1.3000,1.3000
-6.531514,-16.970793,1.3000,1.3000
-6.529298,-17.020793,1.2992,1.2992
-6.526986,-17.070793,1.2894,1.2894
-6.524589,-17.120793,1.2795,1.2795
-6.522119,-17.170793,1.2697,1.2697
-6.519587,-17.220793,1.2598,1.2598
-6.517004,-17.270793,1.2500,1.2500
-6.514381,-17.320793,1.2500,1.2500
-6.511731,-17.370793,1.2500,1.2500
-6.509063,-17.420793,1.2500,1.2500
-6.506389,-17.470793,1.3000,1.3000
-6.503722,-17.520793,1.3000,1.3000
-6.501071,-17.570793,1.3000,1.3000
-6.498448,-17.620793,1.3000,1.3000
-6.495865,-17.670793,1.3000,1.3000
-6.493333,-17.720793,1.3000,1.3000
-6.490863,-17.770793,1.3000,1.3000
-6.488466,-17.820793,1.3000,1.3000
-6.486154,-17.870793,1.3000,1.3000
-6.483938,-17.920793,1.3000,1.3000
-6.480845,-17.970793,1.2992,1.2992
-6.477754,-18.020793,1.2894,1.2894
-6.474672,-18.070793,1.2795,1.2795
-6.471608,-18.120793,1.2697,1.2697
-6.468572,-18.170793,1.2598,1.2598
-6.465570,-18.220793,1.2500,1.2500
-6.462613,-18.270793,1.2500,1.2500
-6.459708,-18.320793,1.2500,1.2500
-6.456863,-18.370793,1.2500,1.2500
-6.454088,-18.420793,1.3000,1.3000
-6.451390,-18.470793,1.3000,1.3000
-6.448778,-18.520793,1.3000,1.3000
-6.446261,-18.570793,1.3000,1.3000
-6.443848,-18.620793,1.3000,1.3000
-6.441545,-18.670793,1.3000,1.3000
-6.439363,-18.720793,1.3000,1.3000
-6.437309,-18.770793,1.3000,1.3000
-6.435392,-18.820793,1.3000,1.3000
-6.433621,-18.870793,1.3000,1.3000
-6.432874,-18.920793,1.2992,1.2992
-6.432177,-18.970793,1.2894,1.2894
-6.431543,-19.020793,1.2795,1.2795
-6.429997,-19.070793,1.2697,1.2697
-6.428420,-19.120793,1.2598,1.2598
-6.426818,-19.170793,1.2500,1.2500
-6.425200,-19.220793,1.2500,1.2500
-6.423576,-19.270793,1.2500,1.2500
-6.421953,-19.320793,1.2500,1.2500
-6.420339,-19.370793,1.2500,1.2500
-6.418745,-19.420793,1.2500,1.2500
-6.417177,-19.470793,1.2500,1.2500
-6.415644,-19.520793,1.2500,1.2500
-6.414155,-19.570793,1.2500,1.2500
-6.412718,-19.620793,1.2500,1.2500
-6.411342,-19.670793,1.2500,1.2500
-6.410035,-19.720793,1.2500,1.2500
-6.408806,-19.770793,1.2500,1.2500
-6.408534,-19.820793,1.2500,1.2500
-6.408244,-19.870793,1.2500,1.2500
-6.407948,-19.920793,1.2492,1.2492
-6.407659,-19.970793,1.2394,1.2394
-6.406401,-20.020793,1.2795,1.2795
-6.405055,-20.070793,1.2697,1.2697
-6.403628,-20.120793,1.2598,1.2598
-6.402999,-20.170793,1.2500,1.2500
-6.402196,-20.220793,1.2500,1.2500
-6.401228,-20.270793,1.2500,1.2500
-6.400978,-20.320793,1.2500,1.2500
-6.401346,-20.370793,1.2500,1.2500
-6.402233,-20.420793,1.2500,1.2500
-6.403546,-20.470793,1.2500,1.2500
-6.405192,-20.520793,1.2500,1.2500
-6.407083,-20.571663,1.2000,1.2000
-6.409132,-20.623292,1.2000,1.2000
-6.411256,-20.674700,1.2000,1.2000
-6.413375,-20.726764,1.2000,1.2000
-6.415411,-20.779378,1.2000,1.2000
-6.417290,-20.832438,1.2000,1.2000
-6.418938,-20.884974,1.2000,1.2000
-6.420287,-20.937871,1.1992,1.1992
-6.421271,-20.991030,1.1894,1.1894
-6.420841,-21.044358,1.1795,1.1795
-6.419804,-21.096892,1.1697,1.1697
-6.418100,-21.149525,1.1598,1.1598
-6.415670,-21.202169,1.1500,1.1500
-6.412459,-21.254736,1.1500,1.1500
-6.408415,-21.307145,1.1500,1.1500
-6.403490,-21.358443,1.2000,1.2000
-6.397635,-21.409535,1.2000,1.2000
-6.390808,-21.460344,1.2000,1.2000
-6.382967,-21.510795,1.2000,1.2000
-6.374074,-21.560815,1.2000,1.2000
-6.364094,-21.610335,1.2000,1.2000
-6.352995,-21.659290,1.2500,1.2500
-6.340747,-21.706744,1.2500,1.2500
-6.327322,-21.753620,1.2500,1.2500
-6.312698,-21.799857,1.2500,1.2500
-6.296852,-21.845397,1.3000,1.3000
-6.279767,-21.890184,1.2992,1.2992
-6.261427,-21.934166,1.2894,1.2894
-6.241819,-21.977294,1.3295,1.3295
-6.220933,-22.019522,1.3295,1.3295
-6.198762,-22.060805,1.3697,1.3697
-6.175303,-22.101973,1.3598,1.3598
-6.150553,-22.142006,1.4000,1.4000
-6.124514,-22.180872,1.4000,1.4000
-6.097190,-22.218540,1.4500,1.4500
-6.068589,-22.254984,1.4500,1.4500
-6.038720,-22.290180,1.5000,1.5000
-6.007596,-22.324978,1.5000,1.5000
-5.975232,-22.358376,1.5098,1.5098
-5.941647,-22.390362,1.5195,1.5195
-5.906862,-22.420926,1.5594,1.5594
-5.870901,-22.450062,1.5292,1.5292
-5.833791,-22.478635,1.5389,1.5389
-5.795561,-22.505662,1.5088,1.5088
-5.756244,-22.531147,1.5184,1.5184
-5.715876,-22.555097,1.5184,1.5184
-5.674494,-22.578393,1.5281,1.5281
-5.632139,-22.600065,1.4980,1.4980
-5.587871,-22.620132,1.4780,1.4780
-5.542603,-22.639484,1.4980,1.4980
-5.496382,-22.658036,1.4780,1.4780
-5.449258,-22.675703,1.5181,1.5181
-5.400413,-22.692412,1.5083,1.5083
-5.350883,-22.708090,1.4984,1.4984
-5.300723,-22.722672,1.5386,1.5386
-5.249122,-22.736100,1.5288,1.5288
-5.197121,-22.748320,1.5189,1.5189
-5.143912,-22.759284,1.5091,1.5091
-5.089668,-22.768949,1.4992,1.4992
-5.035437,-22.777279,1.5394,1.5394
-4.980410,-22.784242,1.5295,1.5295
