s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,a_mps2,t_s,w_tr_right_m,w_tr_left_m,d_opt_m
4.043328825205966,4.836219949482972,-5.653341206022663,1.126586538654241,0.41832576984282693,2.8925222790301657,-2.0491123491343917,0.916057296398968,0.9069721289195285,0.9069721289195285,0.07779016311057334
4.300083795702095,4.942516780445597,-5.419623216552936,1.1604025332886485,0.46786875577178855,2.735092383742974,-1.5117832090604733,1.0073055377522975,0.8940870099867434,0.8940870099867434,0.12244403157583841
4.553988075789105,5.04028990210547,-5.185299081800695,1.1903386679234889,0.5127556447847935,2.612635340357872,-1.123073705034873,1.1022633565442783,0.9041668070168728,0.9041668070168728,0.163169839766672
4.804792024970862,5.13017832687984,-4.951156620857047,1.2176551913916596,0.5513119597593008,2.5196215563348727,-0.8097040808612839,1.1999996757621945,0.9155850351450001,0.9155850351450001,0.19849607839059918
5.052929990080444,5.213081533632741,-4.717277361325959,1.2423367225319146,0.5815305269369545,2.4532836438627923,-0.5678383407712584,1.2997956522065952,0.9249039806623367,0.9249039806623367,0.2273571507513166
5.298298878229803,5.2893900405937115,-4.484075939724288,1.267234574235764,0.6046928662733235,2.4058392151553205,-0.38804550537171956,1.4007887306976958,0.9340211870185865,0.9340211870185865,0.24918952169005215
5.541415548359676,5.35878096732812,-4.251072474981857,1.2965634376507402,0.6206328105972679,2.3747432202527436,-0.2528883527903538,1.502498793609359,0.9235572209326218,0.9235572209326218,0.26387454310041575
5.7812937548025305,5.419594138254068,-4.019030857662523,1.334224388139346,0.6313852558087172,2.354435536802281,-0.1741913783126936,1.6039448242061103,0.9113291155189066,0.9113291155189066,0.2717186563587563
6.017955792794104,5.469383101615984,-3.787665390590035,1.3867760875143387,0.6394859522236869,2.339475588455146,-0.10723064011149752,1.7047827104277393,0.9066797898305421,0.9066797898305421,0.27339461213352606
6.248992954498281,5.503650470178131,-3.5591836242712582,1.461711163101013,0.6431181684143746,2.3328597644959763,-0.037210301304895665,1.8036785063205791,0.8960340227304596,0.8960340227304596,0.26979953151157926
6.474318383869972,5.517278618478265,-3.3342707017980344,1.564117962351277,0.6435557689038989,2.332066488899143,0.02794996319292231,1.9002825755521986,0.8816346640828427,0.8816346640828427,0.26187585004999897
6.692801437055676,5.504524811444638,-3.1161602138899642,1.7021538258199111,0.6403158854058144,2.337958963601217,0.1099809689228799,1.9938508249795022,0.8492191405869537,0.8492191405869537,0.250699007036774
6.905432829725375,5.4588878890893655,-2.9084840706606703,1.8785403780897187,0.6326603392793307,2.352061738566584,0.21811722051477567,2.0845247926109955,0.8139038239989792,0.8139038239989792,0.23751989743114166
7.114831533357714,5.375411279835498,-2.7164437811629156,2.0892917858034177,0.6195632109930213,2.3767921872095656,0.35252647903736367,2.173086929195906,0.7673686105939591,0.7673686105939591,0.2238128704138001
7.321871446969773,5.252737172871442,-2.5496607205450568,2.32320791634524,0.600885842022123,2.413448503055785,0.4989621732096978,2.2595293136183847,0.7432198966258913,0.7432198966258913,0.21134554999587282
7.526010311575435,5.09578310015683,-2.419130666148435,2.5781566853792968,0.5777407631422831,2.4613168043339977,0.6622220295504135,2.343282623463354,0.7325232581320527,0.7325232581320527,0.1988370724991341
7.725105311671844,4.91411253602771,-2.3376774575413095,2.8719629749533153,0.5506412035029342,2.521155711013554,0.848383953570945,2.4232007763415226,0.7113943943501125,0.7113943943501125,0.18525597852206743
7.919944177221116,4.720341818157581,-2.3173036404069984,3.209570659420543,0.5205360289099814,2.593036469371636,1.0333806533005685,2.499396139627459,0.7503819512081473,0.7503819512081473,0.16988240133128735
8.119699733321909,4.526575973018497,-2.365853403029211,3.5572334897215354,0.48797809389187036,2.678143595076141,1.202172696058721,2.5751877284779603,0.7593176417824298,0.7593176417824298,0.15224280568862192
8.333122639938571,4.3475176689991555,-2.481988930885338,3.8609059745527468,0.4533376793267866,2.7785813323803157,1.3894430575806425,2.6534115383470587,0.7358750059265625,0.7358750059265625,0.13214671256983143
8.562726450296031,4.194644328027081,-2.6533004931066317,4.090477289151374,0.4162392677147134,2.899762957595904,1.6557923468697417,2.7342815239035074,0.6926439048306793,0.6926439048306793,0.10961220648240493
8.805862329644128,4.069828539679216,-2.861953494056711,4.242643416684896,0.37670350139883113,3.0481349718533046,2.073133527674525,2.8160367531398007,0.6582320906158237,0.6582320906158237,0.0848818065648753
9.058040100244234,3.966452670643004,-3.0919688363403237,4.326647744824665,0.3344597871472494,3.234908995919922,2.4150265439160847,2.896309236316289,0.6083421494933181,0.6083421494933181,0.058371522908538385
9.315461911081341,3.873914236209657,-3.332182547121536,4.354264932687554,0.2893404672368199,3.4280818639684165,2.4999999999999964,2.9735783835356866,0.5689024935243396,0.5689024935243396,0.030660193991138108
9.574482331805473,3.7818685203899025,-3.5742964966398056,4.337584181356784,0.24151514500513524,3.6120419944526994,2.500000000000007,3.0471624357294,0.5770299186327051,0.5770299186327051,0.0024722123525636264
9.832599419185213,3.681895445285136,-3.812266694461921,4.2866026727374935,0.193358712587602,3.786480266235192,2.5000000000000036,3.1169377444423967,0.6065381373300958,0.6065381373300958,-0.02536505277025316
10.088185551703091,3.5681359331266127,-4.041140119150986,4.213005484853397,0.14664233731396736,3.951627951765946,2.5000000000000036,3.182996818654698,0.6302110511058655,0.6302110511058655,-0.05207384542409985
10.340621581190684,3.4380197388141847,-4.257458692003875,4.12678977497664,0.10107497984642341,4.108228768778083,2.500000000000014,3.2456371454595527,0.64378286916949,0.64378286916949,-0.07705373615627596
10.589986775821961,3.2907573511552553,-4.458696833206,4.033807555424613,0.05782954834463611,4.257272552911345,2.5,3.305254659112857,0.6430467247825967,0.6430467247825967,-0.09991869168649237
10.837084662016546,3.126935475573031,-4.643682666292089,3.94227615892676,0.01568899549056032,4.399983979600972,2.500000000000007,3.3623392297887076,0.6673406080932459,0.6673406080932459,-0.12057998740031078
11.082744669624402,2.948419506026749,-4.812445481967944,3.8563561966692443,-0.025556016473647556,4.537417664132815,2.500000000000007,3.4173127036014446,0.6774954719407607,0.6774954719407607,-0.13909206127991877
11.327477188216418,2.7571203391959105,-4.965084384041494,3.7740533056679233,-0.06568081462464248,4.670312800203491,1.8477696749531205,3.470470758029715,0.653788973774702,0.653788973774702,-0.15568169311091934
11.57059584056988,2.555230265100369,-5.100535766846764,3.689931060758731,-0.10521843249656326,4.7330522185534365,-1.3490829464883092,3.5221796200952653,0.6304987562337853,0.6304987562337853,-0.1707272564909532
11.810562984055823,2.3447410252480787,-5.21576818354974,3.5906466483727923,-0.1429995753041091,4.5301323641293045,-3.907957058240207,3.573990558621645,0.5606347793654857,0.5606347793654857,-0.1847453096182572
12.045523492433553,2.127645482517236,-5.305634561152946,3.4759024432102685,-0.1775326642761332,4.323170400602538,-3.9073131411688564,3.627069169987727,0.587591283544806,0.587591283544806,-0.19847135518807885
12.274560607919284,1.907084614822398,-5.367367080231014,3.3498997236586083,-0.20714789491810068,4.110491552724731,-3.873315872869547,3.68138415599339,0.60980468442681,0.60980468442681,-0.20995613091694024
12.49876829637235,1.6851007157280398,-5.398866859664101,3.2141710789176443,-0.23058379037828042,3.8960061630778284,-2.9791847279857464,3.7373905888711625,0.6584171843210717,0.6584171843210717,-0.21759240502769672
12.72084886240074,1.4630227530640176,-5.39994217658802,3.0797231537618948,-0.24567985029173858,3.7744115522584845,-1.556539903913741,3.7952963181991386,0.714989639527171,0.714989639527171,-0.22013240014887875
12.945436941586605,1.240176710280421,-5.372023606995576,2.957902936866916,-0.2536268517555695,3.7148082958323156,-0.5380699373888724,3.855272679887364,0.7628967629156654,0.7628967629156654,-0.21676887689182295
13.176124465796589,1.0158510395128997,-5.318220937351464,2.8597068165272908,-0.25418747887341414,3.710709408102845,0.2454088947110904,3.917406401307954,0.8004783124612239,0.8004783124612239,-0.20698592091652387
13.414371951279014,0.7897093903867569,-5.243242147889329,2.787576428943955,-0.24930773861777,3.7468485800819087,1.0651162963852876,3.9813006374265036,0.8164976939135762,0.8164976939135762,-0.19052982275603175
13.659851403246977,0.561771769349346,-5.152112557446392,2.7389952534752706,-0.23632832825130268,3.8483638884963454,2.0372698786095853,4.045941212784605,0.8687555856299174,0.8687555856299174,-0.1674825160783019
13.911568785219595,0.33171013109644465,-5.0499691142327405,2.711946342237783,-0.2107727994800248,4.008552298292465,2.5,4.110016576703053,0.8607717193466589,0.8607717193466589,-0.13841133955620374
14.168110836297418,0.09916806030273198,-4.941627020464032,2.7014195563191628,-0.1716698560334527,4.1654773776285134,2.5000000000000213,4.172786608437472,0.8480487290523926,0.8480487290523926,-0.10443004478226262
14.427518806168877,-0.13548295178833747,-4.831031372459832,2.702629618169941,-0.1316846505698956,4.318360989182379,2.500000000000007,4.233940053059018,0.8123704038873564,0.8123704038873564,-0.06725826696981266
14.688176423845619,-0.3720136578383037,-4.721506860370443,2.7153298467925326,-0.09812064912979282,4.466713525767678,2.499999999999993,4.293281067693138,0.7610759917589778,0.7610759917589778,-0.028748002820726194
14.948529101605473,-0.6103533577433101,-4.6167323202095885,2.7421506772412374,-0.07189379295605615,4.610129402747302,2.499999999999993,4.3506474184849875,0.711354185107005,0.711354185107005,0.009374210831917182
15.206938825200881,-0.8504011175461054,-4.521062793910381,2.7854854104445437,-0.05200525057705789,4.748193522599119,2.499999999999993,4.405873066425714,0.6990295312396445,0.6990295312396445,0.04566336595941274
15.461589189802982,-1.0916142495385406,-4.439435389526907,2.8491795508585636,-0.03643973506967137,4.880429648203398,2.500000000000007,4.458767516667426,0.6743710995639368,0.6743710995639368,0.07901887970053802
15.711195481391195,-1.3333970673718305,-4.377432407332382,2.9361202427781663,-0.0246763994050615,5.006658067913547,2.500000000000007,4.509258884551485,0.685097599497216,0.685097599497216,0.10864437671357816
15.955438118829441,-1.57467306458124,-4.339480343970881,3.0358417249651413,-0.015676247211176615,5.1271666830906755,2.499999999999993,4.557462330622337,0.693248971509297,0.693248971509297,0.1340164795426103
16.197068439523463,-1.815914403186906,-4.325775292842143,3.1322968337251265,-0.010851976695544753,5.243661869310906,2.499999999999993,4.604060405110429,0.7268700391873062,0.7268700391873062,0.1548794948923811
16.43768645327707,-2.0563869821046983,-4.334139940554821,3.2187666477917776,-0.008391745247965023,5.3571522162836835,2.499999999999986,4.64945654389954,0.7487764205058981,0.7487764205058981,0.17120858324758886
16.679295390489944,-2.296406337718291,-4.361809191935561,3.2906368942075375,-0.00781868433359333,5.468740673546109,2.499999999999986,4.694091926804511,0.7600237249506039,0.7600237249506039,0.18317532013328142
16.92356142425193,-2.5368241679116466,-4.404996715306668,3.3454238588519645,-0.008129134814761463,5.579288012220508,2.499999999999986,4.738310862274271,0.7906680787603756,0.7906680787603756,0.1910961329046108
17.170601515980426,-2.777648374580056,-4.460064931218897,3.3845732919747418,-0.007234189973921404,5.688906325643792,2.500000000000014,4.782158187643584,0.7997977261553089,0.7997977261553089,0.19536740654464574
17.420868720585702,-3.019782051323171,-4.523349655187634,3.4069690951282214,-0.0056388452248676306,5.797843668552675,2.500000000000014,4.825733124807137,0.7793178562339685,0.7793178562339685,0.19635662211517954
17.67466386466206,-3.264352260188313,-4.591153697046516,3.4152779890688856,-0.003004340947865383,5.906265057153982,2.3367688348277937,4.86910168024766,0.802508509766124,0.802508509766124,0.19440449137928573
17.93127909336113,-3.5115164446088802,-4.660155447314112,3.40952205447416,0.00011244860160601958,6.0,-0.6557536302661191,4.912207595909243,0.835447963027258,0.835447963027258,0.18982056676995193
18.191660869318707,-3.763330712635121,-4.726399267170988,3.384735612259977,0.0030084365558279078,5.8442394994377675,-3.7914090531209723,4.956175260691762,0.8275322000610019,0.8275322000610019,0.18290427384143096
18.456818828380715,-4.022027176686936,-4.784579012280589,3.3367680643987194,0.006488398670468191,5.657395939077512,-4.045996918367528,5.002283131260166,0.8106198933534886,0.8106198933534886,0.1740379948832262
18.72544464279295,-4.287224431444113,-4.8273603661382545,3.2615937675697007,0.007247821509813134,5.462230920998067,-4.024872408006438,5.050598747924736,0.7305474538670801,0.7305474538670801,0.16340620155453017
18.996714914940867,-4.5578048423965445,-4.846694319691961,3.160633578246859,0.004089722725964674,5.259330027008411,-3.9968346002719173,5.101201505016436,0.6268907761520537,0.6268907761520537,0.14958249900862855
19.268641702605255,-4.829528526451852,-4.836186352577202,3.043568170211268,-0.01160698148406196,5.049172548146368,-3.977956192477045,5.153959271856361,0.5836345348046091,0.5836345348046091,0.13154871701791776
19.53944281660993,-5.096899963945638,-4.793224069599217,2.9204657406335506,-0.04182558836511109,4.831434587807153,-3.9665585986215532,5.208773942711816,0.616609209955087,0.616609209955087,0.10888544996936621
19.808365722196882,-5.355081911125538,-4.717980390132274,2.79497035289592,-0.08223848632144866,4.605708401525716,-3.9540076318761876,5.265766383303407,0.6566499797100681,0.6566499797100681,0.08180034551699533
20.07464200924372,-5.599446827656432,-4.612203036165085,2.6722884461601155,-0.1282258661552702,4.371556470976134,-3.9499612536517787,5.3250887472591515,0.6075073744298146,0.6075073744298146,0.05096912561335671
20.33739749686263,-5.826792266279913,-4.480466565091407,2.5636093236754176,-0.17580042293074716,4.127129328456938,-3.9575723806981173,5.3869231282022465,0.6023575587483484,0.6023575587483484,0.017398694924942705
20.597061182503115,-6.037439067947705,-4.328633911859204,2.473115239287225,-0.2235902580587998,3.8698049351831187,-3.9674441094042265,5.451863936036846,0.5852822160768981,0.5852822160768981,-0.017814769460810016
20.85428696468334,-6.233090078350087,-4.16164353744572,2.399892677218676,-0.2706547536991564,3.5960538993386417,-3.7847353127630576,5.520771154317166,0.5794862352715776,0.5794862352715776,-0.053510842922852735
21.10976028836071,-6.41626537811789,-3.983560891840545,2.3431688674947626,-0.3152975354182946,3.331760186218397,-3.0822208174569212,5.594524092985072,0.5792135676294364,0.5792135676294364,-0.08862051226202591
21.363908165938184,-6.589443667480111,-3.7975490003639276,2.2996214489912234,-0.35693721930785777,3.131396805429289,-2.218386442932406,5.673169212670671,0.5550790750727813,0.5550790750727813,-0.12222230410323028
21.617373005252748,-6.754953965415449,-3.6055834668791045,2.2667085701620677,-0.3951560791829304,2.976114860205656,-1.6300898897104723,5.756170229513826,0.5986034823096762,0.5986034823096762,-0.15359014816645306
21.869733830122414,-6.914022798083074,-3.4096674328169163,2.2387512217689993,-0.42885858041688407,2.8567811418647517,-1.162064592186315,5.842700428159606,0.5976063043121919,0.5976063043121919,-0.18222443610420153
22.120683825675187,-7.066653050767493,-3.2104692746089953,2.2103033662632456,-0.45512561387834183,2.7731182139885786,-0.7725776625001348,5.9318494447550325,0.6183198002488548,0.6183198002488548,-0.20793534757804702
22.37031694116427,-7.212540564404474,-3.007901938363475,2.1785964067893087,-0.47368179591969073,2.7182579998894956,-0.4993104535715194,6.0227676793710465,0.6248158956566239,0.6248158956566239,-0.23098969386153764
22.618910446338234,-7.351171041593175,-2.8015519405221614,2.147156185651719,-0.4865785771077833,2.681992321513011,-0.31740031927502343,6.114835080094575,0.6538363052366678,0.6538363052366678,-0.25212633509667054
22.86657053077509,-7.48324847953964,-2.5920499887203508,2.119689587720936,-0.49476725923313497,2.6597054655433157,-0.1794176646227843,6.207562184588195,0.7201948707252303,0.7201948707252303,-0.27059291571994837
23.113159624127555,-7.6090389422819795,-2.3799581679363833,2.09227945508377,-0.49888421814276135,2.6487083424004974,-0.04471861694221957,6.300467184941956,0.7628764329613943,0.7628764329613943,-0.2859456633949475
23.35792565311341,-7.727789657991625,-2.165928552079255,2.061484132244113,-0.4978939722097504,2.651341001126847,0.09247213127507337,6.392830864266856,0.8331317088816261,0.8331317088816261,-0.2979660993871581
23.59917731109622,-7.837383489664816,-1.9510063462962237,2.020621349574886,-0.49264179238379413,2.6654368422893278,0.21873986695184655,6.483581941362002,0.8882113113292233,0.8882113113292233,-0.3066845198272396
23.83595723031707,-7.934717071558055,-1.7351570841198967,1.9659057325390716,-0.48359905947582266,2.6902416889980976,0.34337927521622547,6.572003947215267,0.95053478552345,0.95053478552345,-0.31243125510748837
24.066549719643167,-8.016249822926978,-1.5194598273273765,1.8947910352182127,-0.4714641807008818,2.724643403783836,0.4936021207966732,6.657173802299902,0.9953073696698419,0.9953073696698419,-0.3150237424044702
24.2898543004184,-8.07778698342848,-1.3048016952367982,1.800139009374414,-0.45559026581237316,2.7717037155382194,0.6465864382405826,6.73842943478724,1.0151917836555606,1.0151917836555606,-0.31447881338868283
24.502098291901635,-8.113406149310718,-1.0955678859645177,1.670060610055795,-0.4384030014120013,2.82551269415959,0.7640496490599382,6.814268557646773,1.0391219264306077,1.0391219264306077,-0.31106586355425114
24.70175414714316,-8.116855303904904,-0.8959418258801455,1.4972560154752903,-0.4212450358561302,2.8824821341416618,0.8164031256830775,6.884225122516662,1.0986674204751277,1.0986674204751277,-0.30511884802545003
24.891061912699065,-8.083740793804216,-0.7095528258813214,1.2845939473264751,-0.40610184582891695,2.9357329037277897,0.7612671431211808,6.949299295376807,1.1146352787336953,1.1146352787336953,-0.2970170456749373
25.073311663155636,-8.011738143903862,-0.5421294405708768,1.0382868362100026,-0.3943075340977858,2.9793154209848653,0.6479592785475674,7.010921699946232,1.118472701593798,1.118472701593798,-0.28702757848624905
25.256690628233855,-7.899064053112791,-0.3974491236733664,0.7842519852384595,-0.3849379413671996,3.0153564801179678,0.531939554049714,7.072102351065598,1.1161342588654546,1.1161342588654546,-0.27528266086834924
25.45267652969059,-7.744964095121987,-0.27635545531270966,0.5590798276026082,-0.37726898767513,3.045849699357227,0.4285992283730131,7.136771295052487,1.116610479725274,1.116610479725274,-0.26181709549614457
25.66543515541007,-7.554911998283196,-0.18071846819359955,0.3848896432168427,-0.3707654005033242,3.0724471590222864,0.37606909669850097,7.206319612384651,1.1269261234272172,1.1269261234272172,-0.2466036317749382
25.892480297714805,-7.339294705780064,-0.10959407141023882,0.2607789953858421,-0.36429323923521945,3.0996200855571474,0.3629292937777251,7.279891442796621,1.1282947169766675,1.1282947169766675,-0.2296157828297242
26.130244379809696,-7.1069635401865945,-0.059057072801247806,0.17281335829195132,-0.35798068196880717,3.1268296872084314,0.3665882876502593,7.356263722593968,1.1185636270757746,1.1185636270757746,-0.2108271321319149
26.374870474190924,-6.864734508692901,-0.02489536391776151,0.11190605898683553,-0.35135051227523073,3.1561942670154233,0.3835888500109128,7.4341326265368775,1.0657109169263965,1.0657109169263965,-0.1901981775959189
26.625311685608832,-6.61532941364922,-0.00213797077352873,0.07343918580502143,-0.3445902907816484,3.1870032320007176,0.40614435738962484,7.51309633890962,0.965705125416565,0.965705125416565,-0.16771189083268223
26.878815569452374,-6.362288765959857,0.013180310484781466,0.04888545492418837,-0.3374786665149849,3.2204077267171964,0.47842017326567543,7.592224674980721,0.8673920846225812,0.8673920846225812,-0.14332648496966435
27.13458638298293,-6.1067245227027,0.023457791814340087,0.0330790432478933,-0.32880959901365747,3.2625845738128163,0.6165392321158407,7.671129847676868,0.8019077028841273,0.8019077028841273,-0.11697800890136309
27.392196260537155,-5.849230073174136,0.031168659176968178,0.029228523753693555,-0.3180648917663325,3.317234360012665,0.8237625072617831,7.7494328770292125,0.7650042807256056,0.7650042807256056,-0.08864488796597562
27.651608528780294,-5.589960645749432,0.03977615114133294,0.03936585044568209,-0.3044558129601325,3.3905635351839907,1.0817700728851705,7.826779354158138,0.7500086630910321,0.7500086630910321,-0.05836625367796965
27.91133657333392,-5.330530482556741,0.05221188809026171,0.056553054094109934,-0.28864254622716345,3.4822011026007527,1.5149933878495716,7.902361178428885,0.7499999842944192,0.7499999842944192,-0.026278738254863414
28.170971023299987,-5.071465144784322,0.06939322604880643,0.0767899600218461,-0.26790128416436954,3.6144866454868927,2.161665175629448,7.975531778343199,0.7499998559112961,0.7499998559112961,0.007403031294249572
28.430035073426225,-4.813437380217393,0.09254176337632644,0.10340529228742956,-0.24347431674614436,3.789437156232345,2.500000000000014,8.04551198264138,0.7501101060281868,0.7501101060281868,0.04224874678724688
28.688014301931833,-4.557276880771621,0.12312085531905174,0.13451158320943707,-0.21303813495400772,3.955973976603274,2.500000000000014,8.11212671078975,0.7264820338775989,0.7264820338775989,0.07757763675258679
28.94405667510174,-4.304160846730363,0.1617209870507441,0.1691090012059582,-0.17707867821171866,4.114601070506334,2.500000000000014,8.175577548350974,0.7007379012560566,0.7007379012560566,0.11245530098655607
29.198825917616155,-4.053730027588567,0.20853734909797292,0.19757610454771277,-0.13706728147875535,4.266589760216458,2.500000000000007,8.236373024235023,0.702432556600508,0.702432556600508,0.14570806722277332
