x_m,y_m
-1.414000,3.075000
-1.364000,3.075000
-1.314000,3.075000
-1.264000,3.075000
-1.214000,3.075000
-1.164000,3.075000
-1.114000,3.075000
-1.064000,3.075000
-1.014000,3.075000
-0.964000,3.125000
-0.914000,3.125000
-0.864000,3.125000
-0.814000,3.125000
-0.764000,3.125000
-0.714000,3.125000
-0.664000,3.125000
-0.614000,3.125000
-0.564000,3.125000
-0.514000,3.125000
-0.464000,3.125000
-0.414000,3.125000
-0.364000,3.125000
-0.314000,3.125000
-0.264000,3.125000
-0.214000,3.125000
-0.164000,3.125000
-0.114000,3.125000
-0.064000,3.125000
-0.014000,3.125000
0.036000,3.125000
0.086000,3.125000
0.136000,3.125000
0.186000,3.125000
0.236000,3.125000
0.286000,3.125000
0.336000,3.125000
0.386000,3.125000
0.436000,3.125000
0.486000,3.125000
0.536000,3.125000
0.586000,3.125000
0.636000,3.125000
0.686000,3.125000
0.736000,3.125000
0.786000,3.125000
0.836000,3.125000
0.886000,3.125000
0.936000,3.125000
0.986000,3.125000
1.036000,3.125000
1.086000,3.125000
1.136000,3.125000
1.186000,3.125000
1.236000,3.125000
1.286000,3.125000
1.336000,3.125000
1.386000,3.125000
1.436000,3.125000
1.486000,3.125000
1.536000,3.125000
1.586000,3.125000
1.636000,3.125000
1.686000,3.125000
1.736000,3.125000
1.786000,3.125000
1.836000,3.125000
1.886000,3.125000
1.936000,3.125000
1.986000,3.125000
2.036000,3.125000
2.086000,3.125000
2.136000,3.125000
2.186000,3.125000
2.236000,3.125000
2.286000,3.125000
2.336000,3.125000
2.386000,3.125000
2.436000,3.125000
2.486000,3.125000
2.536000,3.125000
2.586000,3.125000
2.636000,3.125000
2.686000,3.175000
2.736000,3.175000
2.786000,3.175000
2.836000,3.175000
2.886000,3.175000
2.936000,3.175000
2.986000,3.175000
3.036000,3.175000
3.086000,3.175000
3.136000,3.175000
3.186000,3.175000
3.236000,3.175000
3.286000,3.175000
3.336000,3.175000
3.386000,3.175000
3.436000,3.175000
3.486000,3.175000
3.536000,3.175000
3.586000,3.175000
3.636000,3.175000
3.686000,3.175000
3.736000,3.175000
3.786000,3.175000
3.836000,3.175000
3.886000,3.175000
3.936000,3.225000
3.986000,3.225000
4.036000,3.225000
4.086000,3.225000
4.136000,3.225000
4.186000,3.225000
4.236000,3.225000
4.286000,3.225000
4.336000,3.225000
4.386000,3.225000
4.436000,3.225000
4.486000,3.225000
4.536000,3.225000
4.586000,3.225000
4.636000,3.225000
4.686000,3.225000
4.736000,3.225000
4.786000,3.225000
4.836000,3.225000
4.886000,3.225000
4.936000,3.225000
4.986000,3.225000
5.036000,3.225000
5.086000,3.225000
5.136000,3.225000
5.186000,3.225000
5.236000,3.225000
5.286000,3.225000
5.336000,3.225000
5.386000,3.225000
5.436000,3.225000
5.486000,3.225000
5.536000,3.225000
5.586000,3.275000
