x_m,y_m,psi_rad,v_mps
-5.717948861014963,1.990632642781092,-3.0711556793722568,4.760722008228107
-5.982876074088434,1.9763309860332523,-3.09641301843867,4.821347807306812
-6.245797777876886,1.9659935532182011,-3.106757605438168,4.885266420152856
-6.509357700455528,1.9579426470054102,-3.1227941248004045,4.948650279973717
-6.773866458728931,1.9564968603369692,3.1361457828218504,4.999999811240137
-7.031287827171319,1.9612997836739154,-3.1293509135777238,4.999999809423542
-7.283973468787558,1.9507069847732765,-3.087542134951751,4.999999808830576
-7.541198826191126,1.9338310192925974,-3.0797961256278095,4.9999998083458
-7.799251254633863,1.9190736751943973,-3.079483758837411,4.999999808040375
-8.05611969113719,1.9018899418920228,-3.07463830731294,4.999999807863418
-8.313540303264098,1.8845588153205028,-3.073537973849885,4.99999980758901
-8.571239426065532,1.8670851168394726,-3.076435126285926,4.999999806820524
-8.834462989678718,1.8511341555841714,-3.105640752926251,4.999999805030654
-9.100477436411287,1.8513257349556573,3.123854931597684,4.999999801744553
-9.357086929488043,1.8573746341977175,3.1288421635421972,5.000000046028344
-9.605104049529475,1.8574494232032546,-3.1128146029074504,4.979640836720902
-9.842392672310659,1.844093663237065,-3.0312400715079093,4.926662843039346
-10.062437286796648,1.8083301205787587,-2.886317713418105,4.83644071879161
-10.253953410673697,1.7403175381280072,-2.6621215125925284,4.709951751881469
-10.408001669232881,1.6332598608512874,-2.367290884945564,4.555877753912101
-10.518897267644551,1.482165556505705,-2.0642742472587776,4.389509643838858
-10.58772949853031,1.2906239226971694,-1.8234099578946104,4.228913242047265
-10.621107256440109,1.0742330471860209,-1.647380601250218,4.090828289314313
-10.620148951710965,0.8421181594205861,-1.5253543912542435,3.9865740595600334
-10.598609909704248,0.6009504490386017,-1.4514410565144447,3.919735409675646
-10.561134794684278,0.35455584496757075,-1.4087419527318978,3.8874153230082027
-10.51675020386756,0.10086301655016783,-1.409590283644862,3.883283872970847
-10.477844627088201,-0.15715519969861091,-1.426230084273218,3.9000308272374684
-10.442039375269554,-0.41285030849937865,-1.4259400201942074,3.930694960128354
-10.403639192599316,-0.6652396984159981,-1.4126526837822566,3.9692652068425587
-10.361448097131841,-0.9187258838429848,-1.407036920743625,4.010877328144755
-10.319615765482954,-1.1731681524395334,-1.404764957049917,4.0517233393632
-10.276497785774774,-1.4261864425463187,-1.3981021464847556,4.088789023740131
-10.231292502519059,-1.6790782100427877,-1.3917475914398414,4.119603728289804
-10.18540376039207,-1.9300064252624571,-1.3780927916939616,4.142163668644604
-10.134749498078392,-2.1742812466538335,-1.3391877296559422,4.155081157553869
-10.072097498601153,-2.411732837576656,-1.2806281386722758,4.157866714241541
-9.996240045329497,-2.639275984913226,-1.1979006615236536,4.151153854488014
-9.897763010659137,-2.857612883086725,-1.1145937450644965,4.13669764760364
-9.784367248764752,-3.0706046935126237,-1.037242727781229,4.117108907202261
-9.654607924137583,-3.2698318256810306,-0.9484968050123017,4.095420293332706
-9.50554465764577,-3.4587854318725633,-0.8704198260434868,4.074630543478905
