x_m,y_m
-4.741000,-1.424000
-4.741000,-1.374000
-4.741000,-1.324000
-4.741000,-1.274000
-4.741000,-1.224000
-4.741000,-1.174000
-4.741000,-1.124000
-4.741000,-1.074000
-4.741000,-1.024000
-4.691000,-1.024000
-4.641000,-1.024000
-4.591000,-0.974000
-4.591000,-0.924000
-4.541000,-0.924000
-4.491000,-0.924000
-4.441000,-0.874000
-4.441000,-0.824000
-4.441000,-0.774000
-4.441000,-0.724000
-4.441000,-0.674000
-4.391000,-0.674000
-4.341000,-0.674000
-4.291000,-0.674000
-4.241000,-0.674000
-4.191000,-0.674000
-4.141000,-0.674000
-4.091000,-0.674000
-4.041000,-0.674000
-3.991000,-0.674000
-3.941000,-0.674000
-3.891000,-0.674000
-3.841000,-0.674000
-3.791000,-0.674000
-3.741000,-0.674000
-3.691000,-0.674000
-3.641000,-0.674000
-3.591000,-0.674000
-3.541000,-0.674000
-3.491000,-0.674000
-3.441000,-0.674000
-3.391000,-0.674000
-3.341000,-0.674000
-3.291000,-0.674000
-3.241000,-0.674000
-3.191000,-0.674000
-3.141000,-0.674000
-3.091000,-0.724000
-3.041000,-0.724000
-2.991000,-0.724000
-2.941000,-0.724000
-2.891000,-0.724000
-2.841000,-0.724000
-2.791000,-0.724000
-2.741000,-0.724000
-2.691000,-0.724000
-2.641000,-0.724000
-2.591000,-0.724000
-2.541000,-0.724000
-2.491000,-0.724000
-2.441000,-0.724000
-2.391000,-0.724000
-2.341000,-0.724000
-2.291000,-0.724000
-2.291000,-0.774000
-2.291000,-0.824000
-2.291000,-0.874000
-2.291000,-0.924000
-2.291000,-0.974000
-2.241000,-1.024000
-2.191000,-1.024000
-2.141000,-1.024000
-2.091000,-0.974000
-2.041000,-0.974000
-1.991000,-0.974000
-1.941000,-0.974000
-1.891000,-0.974000
-1.841000,-0.974000
-1.791000,-0.974000
-1.741000,-0.974000
-1.691000,-0.974000
-1.641000,-0.974000
-1.591000,-1.024000
-1.541000,-1.024000
-1.491000,-1.024000
-1.441000,-1.024000
-1.391000,-1.024000
-1.341000,-1.024000
-1.291000,-0.974000
-1.241000,-0.974000
-1.191000,-0.974000
-1.141000,-0.974000
-1.091000,-0.974000
-1.041000,-0.974000
-0.991000,-0.974000
-0.941000,-0.974000
-0.891000,-0.974000
-0.841000,-0.974000
-0.791000,-0.974000
-0.741000,-0.924000
-0.741000,-0.874000
-0.741000,-0.824000
-0.741000,-0.774000
-0.741000,-0.724000
-0.741000,-0.674000
-0.691000,-0.674000
-0.641000,-0.674000
-0.591000,-0.674000
-0.541000,-0.674000
-0.491000,-0.674000
-0.441000,-0.674000
-0.391000,-0.674000
-0.341000,-0.674000
-0.291000,-0.674000
-0.291000,-0.724000
-0.291000,-0.774000
-0.291000,-0.824000
-0.291000,-0.874000
-0.291000,-0.924000
-0.291000,-0.974000
-0.241000,-1.024000
-0.191000,-1.024000
-0.141000,-1.024000
-0.091000,-1.024000
-0.041000,-0.974000
-0.041000,-0.924000
-0.041000,-0.874000
-0.041000,-0.824000
-0.041000,-0.774000
-0.041000,-0.724000
0.009000,-0.724000
0.059000,-0.724000
0.109000,-0.724000
0.159000,-0.724000
0.209000,-0.724000
0.259000,-0.724000
0.309000,-0.724000
0.359000,-0.724000
0.409000,-0.724000
0.459000,-0.724000
0.509000,-0.724000
0.559000,-0.724000
0.609000,-0.724000
0.659000,-0.724000
0.709000,-0.724000
0.759000,-0.724000
0.809000,-0.724000
0.859000,-0.724000
0.909000,-0.724000
0.959000,-0.724000
0.959000,-0.774000
1.009000,-0.824000
1.059000,-0.824000
1.109000,-0.824000
1.159000,-0.824000
1.209000,-0.874000
1.259000,-0.874000
1.309000,-0.824000
1.309000,-0.774000
1.359000,-0.774000
1.409000,-0.774000
1.459000,-0.774000
1.509000,-0.774000
1.559000,-0.774000
1.609000,-0.774000
1.659000,-0.774000
1.709000,-0.774000
1.759000,-0.774000
1.809000,-0.774000
1.859000,-0.774000
1.909000,-0.774000
1.959000,-0.774000
2.009000,-0.774000
2.059000,-0.774000
2.109000,-0.774000
2.159000,-0.774000
2.209000,-0.774000
2.259000,-0.774000
2.309000,-0.774000
2.359000,-0.774000
2.409000,-0.774000
2.459000,-0.774000
2.509000,-0.774000
2.559000,-0.774000
2.609000,-0.774000
2.659000,-0.774000
2.709000,-0.774000
2.759000,-0.774000
2.809000,-0.774000
2.859000,-0.774000
2.909000,-0.774000
2.959000,-0.774000
3.009000,-0.774000
3.059000,-0.774000
3.109000,-0.774000
3.159000,-0.774000
3.209000,-0.774000
3.259000,-0.774000
3.309000,-0.774000
3.359000,-0.774000
3.409000,-0.774000
3.459000,-0.774000
3.509000,-0.774000
3.559000,-0.774000
3.609000,-0.774000
3.659000,-0.774000
3.709000,-0.774000
3.759000,-0.774000
3.809000,-0.774000
3.859000,-0.774000
3.909000,-0.774000
3.959000,-0.774000
4.009000,-0.774000
4.059000,-0.774000
4.109000,-0.774000
4.159000,-0.774000
4.209000,-0.774000
4.259000,-0.774000
4.309000,-0.774000
4.359000,-0.774000
4.409000,-0.774000
4.459000,-0.774000
4.509000,-0.774000
4.559000,-0.774000
4.609000,-0.774000
4.659000,-0.774000
4.709000,-0.774000
4.759000,-0.774000
4.809000,-0.774000
4.859000,-0.774000
4.909000,-0.774000
4.959000,-0.774000
5.009000,-0.774000
5.059000,-0.774000
5.109000,-0.774000
5.159000,-0.774000
5.209000,-0.774000
5.259000,-0.774000
5.309000,-0.774000
5.359000,-0.774000
5.409000,-0.774000
5.459000,-0.824000
5.509000,-0.824000
5.559000,-0.824000
5.609000,-0.824000
5.659000,-0.824000
5.709000,-0.824000
5.759000,-0.824000
5.759000,-0.874000
5.759000,-0.924000
5.759000,-0.974000
5.759000,-1.024000
5.759000,-1.074000
5.759000,-1.124000
5.759000,-1.174000
5.759000,-1.224000
5.809000,-1.274000
5.859000,-1.274000
5.909000,-1.274000
5.909000,-1.324000
5.909000,-1.374000
5.909000,-1.424000
5.909000,-1.474000
5.909000,-1.524000
5.909000,-1.574000
5.909000,-1.624000
5.909000,-1.674000
5.909000,-1.724000
5.909000,-1.774000
5.909000,-1.824000
5.909000,-1.874000
5.959000,-1.924000
5.959000,-1.974000
5.959000,-2.024000
5.959000,-2.074000
5.959000,-2.124000
5.959000,-2.174000
5.959000,-2.224000
5.959000,-2.274000
5.959000,-2.324000
5.959000,-2.374000
5.959000,-2.424000
5.959000,-2.474000
5.959000,-2.524000
5.959000,-2.574000
5.959000,-2.624000
5.909000,-2.674000
5.909000,-2.724000
5.909000,-2.774000
5.909000,-2.824000
5.909000,-2.874000
5.859000,-2.924000
5.859000,-2.974000
5.859000,-3.024000
5.809000,-3.074000
