x_m,y_m,psi_rad,v_mps
2.386391890645366,1.9440416974520502,3.0669995852337757,6.999999604500919
2.1248402100260506,1.9646645792694528,3.065457937318549,6.999999598325855
1.86985860561346,1.9843841647800247,3.0707504558947534,6.999999590912546
1.6219230049356812,2.001842052269879,3.0785672005830973,6.9999995832813795
1.380019732179107,2.0157364320415274,3.095604802266943,6.9999995765194445
1.1433870420885723,2.021190271233083,-3.134857173781431,6.999999572428498
0.9082582725393968,2.015366563687448,-3.101423786645898,6.999999571999494
0.6691939953183619,2.002260947048006,-3.0771173293675047,6.99999957350815
0.4247720740521226,1.9843195708182524,-3.0644768511697817,6.999999578520897
0.1744108543484426,1.9641492125514084,-3.064712978409374,6.999999585775566
-0.08300401298676974,1.9448586773080478,-3.078713209276387,6.999999593041163
-0.34703267830854845,1.928652801812234,-3.0920694008390424,6.999999599060213
-0.6150097647749768,1.9169424017993677,-3.11082321992456,6.999999603190853
-0.8834101349309291,1.9095468225838772,-3.118696963795289,6.99999960552895
-1.1498246265057752,1.9041778816200203,-3.1218596728456935,6.999999606759481
-1.41477929870947,1.898997164421159,-3.1219651399924864,6.999999607631709
-1.6796543754800817,1.893819762179831,-3.1225204988752586,6.999999608452043
