1.315139109457435218e+01,9.928556317674873399e-02,-1.666492885718178496e-01,6.954847049056319896e+00,-3.315916176571827023e+00,4.044673345078541454e-02,6.571887402071112660e+00
1.340934402820648330e+01,5.575523845450253146e-02,-1.556709022362963990e-01,6.944571255561397649e+00,-3.357946416501046638e+00,3.941440473764432073e-02,6.682815158959470203e+00
1.366686878401977268e+01,1.583830685641878996e-02,-1.451663787703858510e-01,6.942849736079288903e+00,-3.408361933370542385e+00,3.798496249726712043e-02,6.813938384309711438e+00
1.392398852081978511e+01,-2.066070771434030257e-02,-1.352405078733447397e-01,6.949945698243097603e+00,-3.466916535893378892e+00,3.612630337216984899e-02,6.966265654942612073e+00
1.418091476667714801e+01,-5.397368852986576815e-02,-1.259965406654001974e-01,6.964263170552300153e+00,-3.532602820234836294e+00,3.383814146917500654e-02,7.130821216187607448e+00
1.443772008596879530e+01,-8.439586706919596781e-02,-1.175175657176335264e-01,6.981691502924062931e+00,-3.603170300432594786e+00,3.117054931971601980e-02,7.286302635597744271e+00
1.469467060969736139e+01,-1.122936834795614375e-01,-1.098493376877306693e-01,6.995980387296209635e+00,-3.675268393933555089e+00,2.821652334649337596e-02,7.404248556802535575e+00
1.495224046433949461e+01,-1.380809925866606225e-01,-1.029974758516890576e-01,6.999999927638999253e+00,-3.377904831614102932e+00,3.823792151382852250e-02,7.459976583493983959e+00
1.521058490301982324e+01,-1.617901238056334290e-01,-9.376291394243847777e-02,6.999999898456573000e+00,-2.826935160373120315e+00,5.049122076599542319e-02,7.456445612858078498e+00
1.546956869584049876e+01,-1.829619242983612781e-01,-8.154096866096142981e-02,6.999999829492676184e+00,-2.206112075172310671e+00,5.951214875970772811e-02,7.403651034795045938e+00
1.572888795133804862e+01,-2.010647021443668914e-01,-6.700528502934448294e-02,6.999999773484073984e+00,-1.570111438763480693e+00,6.560135147551039714e-02,7.314153449128109941e+00
1.598817676195717929e+01,-2.156171635978308965e-01,-5.075939256160452717e-02,6.999999727109894820e+00,-9.506900632979181642e-01,6.927067886795014451e-02,7.201880502880285029e+00
1.624723858598156667e+01,-2.261830974759017621e-01,-3.331517333909002343e-02,6.999999687693251538e+00,-3.589376182820916417e-01,7.102060755355338317e-02,7.078207855314475161e+00
1.650602893143953764e+01,-2.323801162071868487e-01,-1.510256448435243898e-02,6.999999653187977344e+00,2.057736795313735156e-01,7.121315792344307116e-02,6.951713306316501750e+00
1.676445661047158353e+01,-2.338930066581313139e-01,3.498961222918214788e-03,6.999999621987058163e+00,7.454114563076185140e-01,7.006215381850877666e-02,6.829847980913437588e+00
1.702252715102316571e+01,-2.304925086953465152e-01,2.212546713270167192e-02,6.999999593485151550e+00,1.254356805328193047e+00,6.772119350915491165e-02,6.720702078594184670e+00
1.728019889125718933e+01,-2.220625828439420912e-01,4.041356860216041569e-02,6.999999569042487657e+00,1.713909821199876005e+00,-8.914378639525205941e-03,6.633610152722786424e+00
1.753759174539559140e+01,-2.113673069889821787e-01,3.798050965777706456e-02,6.999999675383620001e+00,2.092339953209690684e+00,-6.080129421775259252e-02,6.579279843302889397e+00
1.779476098966532760e+01,-2.032232441186385130e-01,2.123208420511422598e-02,6.999999680066523844e+00,2.352028479005410677e+00,-5.771078169245775352e-02,6.551088388682011932e+00
1.805180440813768783e+01,-1.995612236882457757e-01,5.257238400690136468e-03,6.999999664626505691e+00,2.462106939571250486e+00,-5.623428454708261776e-02,6.540794052717536999e+00
1.830915800344020639e+01,-2.002663191914314800e-01,-1.034525138709967845e-02,6.999999628068980684e+00,2.410890167266808159e+00,-5.693456214374671004e-02,6.547982318485918718e+00
1.856695352943854616e+01,-2.053205015434663439e-01,-2.613809720063697828e-02,6.999999584514037920e+00,2.210732750094331234e+00,-5.945746627824911867e-02,6.571486194587898844e+00
