3.955816526538355138e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.866115817341264194e+00,2.500000000000002665e+00,7.217318360182017889e-02,3.866115817341264194e+00,1.287691278474730437e-02,1.093762552963043699e+00,2.190871551672972928e-01
4.005931095484947413e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.898308099303132490e+00,2.499999999999976907e+00,6.837479829821191402e-02,3.898308099303132490e+00,1.277144247004512005e-02,1.106639465747790929e+00,2.075198522401432710e-01
4.056026985402438889e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.930236705478244996e+00,2.499999999999995559e+00,6.438247452282669370e-02,3.930236705478244996e+00,1.266852208041042809e-02,1.119410908217836065e+00,1.953684230169937808e-01
4.105983081920924427e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.961908010679271008e+00,2.500000000000007105e+00,6.019633620999979146e-02,3.961908010679271008e+00,1.256805049447407875e-02,1.132079430298246425e+00,1.826337905394988803e-01
4.156093053115995417e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.993328136915456295e+00,5.334009369656877997e-01,5.593060827247034461e-02,3.993328136915456295e+00,1.250815778933078194e-02,1.144647480792720495e+00,1.696636444418621603e-01
4.206149225123766655e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.192129490905932759e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.157155638582051171e+00,1.574787942791680551e-01
4.256184120908769408e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.863839138537131429e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.169653364781855664e+00,1.475054006567203257e-01
4.306271133476614388e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.657360297136319688e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.182151090981660158e+00,1.412342620886633815e-01
4.356334742432703244e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.610990585957661786e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.194648817181464651e+00,1.398260973487985004e-01
4.422470663822102743e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.723283868504903754e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.207146543381269144e+00,1.432363473251152819e-01
4.488533002578398268e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.932028892811009951e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.219644269581073637e+00,1.495767220049211421e-01
4.522412184848797700e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.140335178281082301e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.232141995780878130e+00,1.559050730993060685e-01
4.556292764651697524e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.268604783334567693e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.244639721980682623e+00,1.598025788190919894e-01
4.606284764678716392e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.279575120428547236e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.257137448180487116e+00,1.601359396948071889e-01
4.656441876631058463e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,5.176378522503213842e-02,4.000000000000000000e+00,1.249772619980449653e-02,1.269635174380291609e+00,1.570002070829215335e-01
