x_rollout_m,y_rollout_m,psi_rollout_rad,v_rollout_mps,psi_err_rad,xy_err_m,v_err_mps
4.651318159207517,-2.1612307054148507,3.3883355936848827,1.5544632644559309,0.012264167786508295,0.02676446089131386,0.0
4.603325548974306,-2.1751844944432,3.4607455216348817,1.5564298493037978,0.01365919875103394,0.02750095654006269,0.0
4.5564665698465765,-2.1925695581314977,3.5329725819738518,1.5644833934901077,0.011386877615320756,0.027886072245943812,0.0
4.510976460590976,-2.2132740623900737,3.6044579448968705,1.5793366150109809,0.01175878245200046,0.02824954952282261,0.0
4.467065011651504,-2.2371456065558277,3.6746050307092455,1.6013263480392799,0.015047818128632429,0.028907433910658375,0.0
4.424908529624308,-2.263996157382632,3.742838796822687,1.6304763872280352,0.0196152910637295,0.029798784481412162,0.0
4.384644463669946,-2.2936102333751287,3.808654574039305,1.6666762983614793,0.01784513766316209,0.030926646034279123,0.0
4.34636916910888,-2.325754690707835,3.8716423860689573,1.7096534243621742,0.013288982819991801,0.031527636920505225,0.0
4.310138687895865,-2.360188634740073,3.9315032362434605,1.7587970826501365,0.024103528584600298,0.03215421502028305,0.0
4.275972351315174,-2.3966726814397115,3.9880656023424823,1.813086223635012,0.02995402547063719,0.033952592663298226,0.0
4.243858741882203,-2.434976944712328,4.0412913934962535,1.8710720741921631,0.024951524943270798,0.03513708139885277,0.0
4.213763151531365,-2.474887165773726,4.091269293948363,1.9310223491936378,0.02846357378162878,0.03639819003585745,0.0
4.185635439976696,-2.5162086348375348,4.138192150291465,1.9917371646130893,0.03452795409126885,0.03792565462768594,0.0
4.1594166453772825,-2.5587675373628,4.182297877531028,2.053526590258105,0.03475317242362763,0.039773353803254065,0.0
4.135042225933488,-2.602409488658094,4.223775103398962,2.113510345584608,0.043343282264871164,0.041308036228274635,0.0
4.112440827738566,-2.646995945296517,4.262679472437824,2.171838047573819,0.04721181530507934,0.04398783531859535,0.0
4.0915298060297935,-2.6924001998792924,4.298909961819177,2.2286397261301225,0.03520883977701317,0.04587896365344989,0.0
4.072210643776261,-2.738504742422612,4.332262585401618,2.2840292364331587,0.0342350991848015,0.04738621173857162,0.0
4.054367779289285,-2.7852009067624395,4.3625441554672815,2.3381069429941665,0.03325039227235571,0.04913509375980952,0.0
4.037872861854131,-2.832390468578156,4.389693386899982,2.3909618568420568,0.04212282358225927,0.050530215996053236,0.0
4.022593465782392,-2.8799878337943516,4.413840540342513,2.442673356155036,0.05401980805231332,0.053129022161929995,0.0
4.008402539941659,-2.9279212515659108,4.4352702840405485,2.4933125854705414,0.05402691497765133,0.05567711490881778,0.0
3.995184456241974,-2.9761322179449317,4.454315667594426,2.542943603948362,0.053283240742354465,0.058322610343490136,0.0
3.982835722122118,-3.0245733121184224,4.471249510757888,2.591624335596881,0.05142067657678773,0.06072693250646116,0.0
3.971261446400366,-3.0732054000147415,4.486228623973037,2.639407361673083,0.05123958067633794,0.06310392269325753,0.0
3.9603704510736275,-3.121995165057486,4.499304578867189,2.6863405861599445,0.05234191043683367,0.06549449303403883,0.0
3.9500717311399063,-3.1709134738839024,4.5104758945223296,2.732467798318261,0.056187280940530826,0.06798739007295285,0.0
3.9402733556470224,-3.219934535949481,4.519739931958164,2.7778291511254496,0.05877328043431973,0.07085356438016113,0.0
3.9308831524290704,-3.2690354862040176,4.527115687021641,2.8224615704803537,0.057438904929457024,0.07362516625065497,0.0
3.9218098197739963,-3.3181960277258757,4.5326393353201,2.866399107039094,0.05755376544406943,0.07622552394983298,0.0
3.9129636730478214,-3.36739799288882,4.536354644824236,2.9096732402162626,0.05791746821217103,0.07903980295743343,0.0
3.904257158177293,-3.416624879464869,4.5383139075028005,2.952313142067876,0.05894831592357974,0.08171910595965065,0.0
3.8956055662677884,-3.4658614563632284,4.53858590157153,2.9943459073431686,0.06339678582687114,0.08469313804124884,0.0
3.886927944533502,-3.5150934487625465,4.537256496565174,3.03579675486006,0.06426521686932318,0.08796672548657285,0.0
3.878147609748809,-3.564307213088132,4.534412423064967,3.0766892044558163,0.06398072491632867,0.09096926896377731,0.0
3.8691915802680934,-3.613489285538769,4.530113985104867,3.1170452330389837,0.0647043124901252,0.09418593329863514,0.0
3.8599887919167384,-3.6626257524970636,4.5243730619037335,3.156885412682434,0.06544835387139258,0.0972927852733678,0.0
3.850467677471973,-3.7117014906302677,4.517148896683994,3.196229033220747,0.06602975240536679,0.10060541044844902,0.0
3.840554011748197,-3.7606993856413333,4.508362262672992,3.235094211425584,0.06521715254962146,0.10379308085605482,0.0
3.830169756157915,-3.8095996422181284,4.49792076261973,3.244097527759049,0.06497010420500082,0.10702857674022273,0.0
3.819233236102624,-3.858379271395414,4.485746511953385,3.1818613312365813,0.06682508137421905,0.1102083049716003,0.0
3.807660571239207,-3.907011806500027,4.47179846062413,3.1183832818986326,0.0700483076013576,0.11364752724856929,0.0
3.795367966590287,-3.9554672603179113,4.456084650042323,3.0535859336902806,0.06960706631578262,0.11716625396706025,0.0
3.782274411317906,-4.0037123241555985,4.438666800705975,2.987383439740771,0.06843983811535637,0.12055859995023685,0.0
3.768304576946542,-4.0517108562894455,4.419665087782184,2.9196802183875645,0.07140133057997389,0.12396631752708658,0.0
3.753391969668417,-4.099424775004026,4.399266470770388,2.8503693338320057,0.07421618991043388,0.12764272331871632,0.0
3.737482322436402,-4.146815460747564,4.3777308811027895,2.7983278222453687,0.07518356169275009,0.13132652962037106,0.0
3.7205368695370438,-4.193845644826861,4.355386832843373,2.771689830543044,0.07718552415285629,0.13512455754201744,0.0
3.7025348405898026,-4.240481569710452,4.332611235047164,2.7691080892323043,0.07718846797613566,0.13899333948560147,0.0
3.6834744310517364,-4.286695019262621,4.3097931483983425,2.78831570982212,0.08008395913239141,0.1428256801591138,0.0
