x_m,y_m,psi_rad,v_mps
2.6236244347371844,-5.275265158536632,-2.5184274174882835,3.0175946817973864
2.582989075471777,-5.304172731213452,-2.5308693575305536,2.966389381356942
2.5419648545461473,-5.332426540007853,-2.5525656768172156,2.9146824857207596
2.5004017373879917,-5.3593532405274615,-2.5801600423646986,2.86579305275696
2.4577352101865255,-5.385402526529466,-2.6098207447453063,2.8212286463616194
2.4142718749306145,-5.41002341205709,-2.627762146292037,2.7788494841881852
2.370883386324078,-5.434421569418861,-2.639075532332474,2.7346664150762083
2.327073879355824,-5.457945280501802,-2.6636588700195825,2.68628003094667
2.282236554977845,-5.480339513562356,-2.694401125360289,2.6349208785654263
2.237256361345021,-5.501021397713031,-2.7212724092515,2.585000024516778
2.19127784975308,-5.520994117282477,-2.741981709021877,2.542163322939597
2.145307199990546,-5.539854718586648,-2.7705611489310873,2.510872167205205
2.098852202576885,-5.556952344802135,-2.8016486873928486,2.4922874783824285
2.0514081076696304,-5.573064370575801,-2.8328262747775526,2.4833894222143895
2.0039400449138824,-5.587226270624543,-2.865177771330976,2.477779146288152
1.9556699329776077,-5.600223064293033,-2.8902316597561084,2.4679512271775157
1.9069843264367368,-5.612123738613374,-2.9128716714913563,2.448456834913595
1.8584937693092378,-5.622845153153051,-2.9376350198748087,2.418643429874388
1.8097632145720515,-5.632232333456719,-2.9669189124479045,2.383097471197997
1.7603193467037717,-5.64017020737284,-2.999914807469056,2.349176774610938
1.710600687612326,-5.646376228546064,-3.0395299418496893,2.3232975090401626
1.6611451863746243,-5.650327484392102,-3.072715721972141,2.3083942835296827
1.611106485495673,-5.6532399412261025,-3.100370781823759,2.3036732105267466
1.5614655497480099,-5.654438794559267,-3.140402021053062,2.306000419603708
1.5113446473120877,-5.653358720972696,3.109721835250235,2.311787038248997
1.4612326311855395,-5.651243207375284,3.085413219425883,2.3187922067425055
1.411664347990728,-5.647752839289995,3.0553189539698344,2.327287218250849
1.3617799778041266,-5.642641707679645,3.0167942290083394,2.339769776618089
1.3125727696426324,-5.635321762772447,2.9824275812121073,2.359621664952209
1.263164098093739,-5.626811600285004,2.9511417276475136,2.390118550695776
1.214024019681404,-5.616322797369199,2.9214964201493,2.4341309657656067
1.1651786843178515,-5.604890257525674,2.89340607285198,2.484944281567515
1.1166594703956567,-5.5916495340071375,2.8645523609463823,2.5347391594582636
1.068995753298885,-5.577540390709466,2.8365998825079206,2.583574487118046
1.0213088297967658,-5.561631695280996,2.806406172848179,2.631503686959865
0.9740541196985225,-5.544469351685609,2.788800052006187,2.6785754009322664
0.9271058400690991,-5.5269464901631,2.7785340229214333,2.7248340687967665
0.8803686958350155,-5.508878365759744,2.7601052582378443,2.7703204194590256
0.8339502030245549,-5.489578184336361,2.737953462058617,2.8150718908169505
0.788168969200217,-5.469500825067707,2.7182555207553816,2.859122990440217
0.7425581350221173,-5.448398638266729,2.70092861794417,2.9025056069644206
0.6972832062439607,-5.42663982727098,2.6845373915829125,2.9452492801893677
0.6524351027670541,-5.404077345832608,2.6647565153758035,2.9873814363840583
0.6079032800074449,-5.38046650930346,2.6567533657776283,3.0289275941243905
0.5636349395825224,-5.357299432484201,2.644996944140493,3.069911545052114
0.5196756866449768,-5.332656824375459,2.627683671827121,3.1103555131914336
0.47608051847872845,-5.3078747848879235,2.6145070018554093,3.1502802958524874
0.43281766390235843,-5.282104687780156,2.6013865181890363,3.1897053886577873
0.39002290159165875,-5.256265183433823,2.5980180031340607,3.2286490968249577
0.34716038552238526,-5.230342066646252,2.5958457705969358,3.2671286345083974
0.30440603027856517,-5.204272750765234,2.5908524254021312,3.305160213729555
0.26183410147954866,-5.177941134610946,2.5792441300224676,3.3427591241991825
0.2195302643421213,-5.1507818351941435,2.565983795167896,3.379939805146384
0.1775046472830173,-5.123218875399673,2.5628918380867236,3.416715910111501
0.1356226508077647,-5.095963885953035,2.563990422654396,3.453100365527355
0.09376056939200161,-5.068638939252205,2.563847779366778,3.4891054238015284
0.05190383939049781,-5.041383401021995,2.5569930716291016,3.5247427115177263
0.010246783807030369,-5.013372664542345,2.5475530793687122,3.560023273293789
-0.03127718668153001,-4.985201099440179,2.549195759402334,3.5949576117653343
-0.07276357805011457,-4.957503979420011,2.549564327554539,3.629555724105308
-0.11424453148455527,-4.929405785819988,2.54511475766658,3.6638271354393477
-0.155572042530423,-4.901278802867381,2.5417453691039333,3.6977809294734842
-0.19684463523026352,-4.87291453090279,2.5405012749755027,3.7314257766132606
-0.23815631544717064,-4.844647447282114,2.5478412713249585,3.7647699598209137
-0.27957477575561995,-4.817071479453844,2.552378442597684,3.797821398429112
-0.321074310654188,-4.7892235516764,2.5491229044240926,3.8305876701052206
-0.36250461363290754,-4.761248210522874,2.5426201536097937,3.863076031138687
-0.4038222317086051,-4.732737383588612,2.543678386551731,3.8952934352054043
-0.4452353832154312,-4.704902002437221,2.552396425957377,3.8552400568794187
-0.48677346537133737,-4.677293428995407,2.559207356716467,3.8030183614826103
-0.5285248880770324,-4.650048953235642,2.5735245950705967,3.7500695219395777
-0.5705809049319379,-4.623803644325292,2.5844505867145964,3.6963622902776168
-0.6130319249526477,-4.597403151817974,2.584503550532192,3.641863114203037
-0.6554652891495958,-4.570929005220583,2.594232543903527,3.586535891943492
-0.6982055739613342,-4.545491613792802,2.6117739664561994,3.530341692500197
-0.7412867365634637,-4.520665659358845,2.6249276134683432,3.4732384351511794
-0.7846573066929683,-4.496374753156042,2.632821298405978,3.415180520707166
